filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP71149.xml,Health and Environmental Sciences||Pharmacology||Biological Sciences||Physiology||Actions||Blood||Levels||Pharmacologic||Related||Theophylline,English,Dissertation,1950,The pharmacologic actions of theophylline as related to blood levels,"Truitt, Edward Byrd","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71150.xml,Pure Sciences||Organic chemistry||Analogue||Chain||Open||Podophyllotoxin||Synthesis,English,Dissertation,1953,The synthesis of an open-chain analogue of podophyllotoxin,"Tuemmler, William Bruce","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71151.xml,Pure Sciences||Physical chemistry||Electrode||Nickel||Potential,English,Dissertation,1927,The potential of the nickel electrode,"Vanden Bosche, Emil Gaston","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71152.xml,Pure Sciences||Organic chemistry||5||6||8||A||Isopropylaminoamylamino||Methoxyquinoline||Preparation||Properties||Salts||Some||Study,English,Dissertation,1946,A study of the preparation and properties of 8-(5-isopropylaminoamylamino)-6-methoxyquinoline and some of its salts,"Van Hook, John O'Neill","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71153.xml,Pure Sciences||Organic chemistry||Pure Sciences||Inorganic chemistry||A||Acid||Action||Alcohol||Butyl||Secondary||Study||Sulphuric,English,Dissertation,1935,A study of the action of sulphuric acid on secondary butyl alcohol,"Veitch, F. P.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71154.xml,"Language, Literature and Linguistics||German literature||Social Sciences||European history||Appraisal||Corvin||His||Man||Otto||Von||Works",English,Dissertation,1950,Otto von Corvin&mdash;An appraisal of the man and his works,"Vent, Myron H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71155.xml,Pure Sciences||Mathematics||A||Area||Associated||Differential||Geometry||Given||Metric,English,Dissertation,1943,The differential geometry associated with a given area metric,"Wagner, Thomas Charles Gordon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71156.xml,Social Sciences||Social structure||1911||1917||A||American||Masses||Rebellion||Study,English,Dissertation,1951,Masses: 1911-1917; a study in American rebellion,"Waite, John Allan","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71157.xml,Pure Sciences||Organic chemistry||Health and Environmental Sciences||Pharmacology||Antimalarials||Synthetic,English,Dissertation,1948,Synthetic antimalarials,"Walton, Edward","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71158.xml,Pure Sciences||Organic chemistry||Acid||Analogues||Ascorbic||Compounds||Derivatives||Glycosyl||Related,English,Dissertation,1947,Glycosyl derivatives of analogues of ascorbic acid and related compounds,"Walton, William Winfield","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71159.xml,Psychology||Clinical psychology||Social Sciences||Criminology||Diagnosis||Offender||Psychopathic||States||Treatment||United,English,Dissertation,1947,The diagnosis and treatment of the psychopathic offender in the United States,"Ward, Archibald Floyd","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71160.xml,Biological Sciences||Microbiology||A||Aerobic||Certain||Group||Members||Neisseria||Nonpathogenic||Serological||Study,English,Dissertation,1951,A serological study of certain members of the aerobic nonpathogenic <italic><p>Neisseria</italic> group,"Warner, George Sheppard","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71161.xml,Education||Special education||Psychology||Clinical psychology||Additional||Areas||Child||Extension||State||Study,English,Dissertation,1952,The extension of child study into additional state areas: An analysis of the factors involved in the development of statewide child study programs,"Weber, Julia","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71162.xml,Education||Educational psychology||Psychology||Personality psychology||A||Associated||Factors||Failure||Group||Motivational||Probational||Students||Success,English,Dissertation,1951,Motivational factors associated with the success and failure of a group of probational students,"Weigand, George","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71163.xml,Pure Sciences||Biochemistry||Biological Sciences||Botany||A||Ambrosioides||Anthelminticum||Ascaridole||Chenopodium||Factors||Influencing||L||Study||Var||Yield,English,Dissertation,1933,A study of the factors influencing the yield of ascaridole<p>in <italic>Chenopodium ambrosioides</italic> L. var. anthelminticum,"Weiland, Glenn Statler","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71164.xml,Pure Sciences||Analytical chemistry||Pure Sciences||Inorganic chemistry||Aluminum||Boron||Determination||Fluorometric||Metals,English,Dissertation,1946,The fluorometric determination of aluminum and boron in metals,"Weissler, Alfred","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71165.xml,Pure Sciences||Organic chemistry||Active||Carbonyl||Condensation||Groups||Methylene,English,Dissertation,1949,The condensation of carbonyl groups with active methylene groups,"Werble, Eleanor","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71166.xml,Biological Sciences||Histology||Biological Sciences||Zoology||Biological Sciences||Morphology||Alimentary||Histology||Irrorata||Littorina||Morphology||Say||Tract,English,Dissertation,1948,The morphology and the histology of the alimentary tract of <italic><p>Littorina irrorata</italic> (Say),"Werner, Henry James","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71167.xml,Pure Sciences||Physical chemistry||Cobalt||Determination||Electrode||Potential||Standard,English,Dissertation,1931,Determination of the standard electrode potential of cobalt,"Westfall, Benton B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71168.xml,Health and Environmental Sciences||Audiology||Psychology||Cognitive psychology||Abilities||Children||Deaf||Mental||Primary,English,Dissertation,1947,Primary mental abilities of deaf children,"Wheatley, Mabel Marie Carlson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71169.xml,Pure Sciences||Organic chemistry||Trilinolein||Triolein,English,Dissertation,1940,Triolein and trilinolein,"Wheeler, Donald H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71170.xml,"Philosophy, Religion and Theology||Religious history||Communication and the Arts||Music||Day||Development||Hymnody||Latter||Movement||Role||Saint",English,Dissertation,1943,The role of hymnody in the development of the Latter-day Saint movement,"Wheelwright, David Sterling","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71171.xml,Pure Sciences||Inorganic chemistry||Acid||Adsorption||Dyes||Effect||Mordants||Phosphates||Presence,English,Dissertation,1926,The effect of the presence of phosphates on the adsorption of acid dyes by mordants,"White, Charles E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71172.xml,Pure Sciences||Inorganic chemistry||Pure Sciences||Physical chemistry||Activity||Amalgams||Electrode||Potential||Standard||Tin,English,Dissertation,1935,The activity of tin in tin amalgams and the standard electrode potential of tin,"White, J. Clark","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71173.xml,Education||School counseling||Education||Vocational education||Education||Teacher education||A||Content||Counselors||Current||Operation||Organization||Practice||Practices||Programs||Proposed||School||Secondary||Selected||Supervised||Survey||Training,English,Dissertation,1952,"A survey of current and proposed practices in the organization, operation, and content of selected supervised-practice programs for training secondary-school counselors","Whitfield, Ralph","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71174.xml,Pure Sciences||Organic chemistry||2||A||Action||Aluminum||Chloride||Dimethylpentane||Study,English,Dissertation,1943,"A study of the action of aluminum chloride on 2,2-dimethylpentane","Whiton, Alfred Case","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71175.xml,Education||Agricultural education||Education||Adult education||Adult||Agricultural||Education||Programs||Saskatchewan,English,Dissertation,1947,Agricultural adult education programs in Saskatchewan,"Wiggin, Gladys A.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71176.xml,Psychology||Quantitative psychology||Psychology||Cognitive psychology||Haptic||Lowenfeld||S||Tests||Viktor||Visual,English,Dissertation,1951,Viktor Lowenfeld's visual-haptic tests: A critique of the approximation and one original version,"Wiggin, Richard Gilbert","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71177.xml,Education||Educational administration||A||Basis||Employment||Month||Principals||Supervising||Twelve||Virginia,English,Dissertation,1952,The employment of supervising principals on a twelve-month basis in Virginia,"Wilkerson, Woodrow Wilson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71178.xml,Pure Sciences||Organic chemistry||A||Oxidation||Pyrethrosin||Study,English,Dissertation,1942,A study of the oxidation of pyrethrosin,"Wingate, P. J.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71179.xml,Biological Sciences||Microbiology||Enterococci||Studies,English,Dissertation,1947,Studies on the <italic>Enterococci</italic>,"Winter, Charles Ernest","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71180.xml,Biological Sciences||Soil sciences||A||Affecting||Applied||Availability||Factors||Fertility||Maryland||Potassium||Soils||Some||Study,English,Dissertation,1942,A study of some of the fertility factors affecting the availability of potassium applied to some Maryland soils,"Wintermoyer, John Paul","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71181.xml,Pure Sciences||Organic chemistry||Acid||Cerin||Derivatives||Films||Friedelin||Friedonic||Structure||Surface,English,Dissertation,1939,"Surface films of cerin, friedelin, and their derivatives. The structure of friedonic acid","Wolfe, John Kavanaugh","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71182.xml,Pure Sciences||Organic chemistry||A||Butyl||Chloride||Ethyl||Formed||Gaseous||Products||Reaction||Study||Tertiary||Zinc,English,Dissertation,1943,A study of the gaseous by-products formed by the reaction of zinc ethyl and tertiary butyl chloride,"Young, Edmond Grove","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
